upi_length,entropy,num_digits,seen_before,report_count,amount_ratio,first_time_user,label
23,0.9201,5,0,2,5.172,1,1
20,0.843,6,1,6,15.128,1,1
11,1.0,3,0,1,0.808,0,0
24,0.8561,4,1,0,0.1958,0,0
18,1.0,3,1,0,2.582,0,0
20,0.8733,5,1,0,1.246,0,0
14,0.8982,0,1,0,1.017,0,0
11,1.0,0,0,0,0.75,1,0
24,0.8294,3,0,4,3.264,1,1
14,1.0,3,0,0,1.429,0,0
9,1.0,0,0,0,1.999,1,0
10,0.871,0,1,0,1.318,0,0
20,0.925,4,1,0,0.529,0,0
14,0.8019,3,1,0,0.495,0,0
12,1.0,0,1,0,1.594,0,0
12,0.9167,3,1,0,0.486,0,0
16,0.8949,8,0,4,6.887,0,1
13,1.0,3,1,1,0.869,1,0
12,0.871,0,0,0,1.141,0,0
8,1.0,0,1,0,0.763,1,0
19,0.9625,4,1,0,2.588,1,1
12,0.9167,3,1,1,0.929,1,0
16,0.9474,8,0,3,1.288,1,1
10,1.0,0,0,0,0.791,0,0
26,0.9424,7,0,2,6.319,1,1
15,1.0,3,0,0,1.501,0,0
17,0.9299,3,0,0,0.731,1,0
12,1.0,0,1,0,0.51,0,0
10,1.0,0,1,0,1.259,1,0
20,0.9625,5,0,0,0.528,0,0
19,0.8423,8,0,3,10.977,0,1
9,1.0,0,1,0,1.452,1,0
13,0.8982,0,1,0,1.382,0,0
11,0.8982,0,1,0,1.011,0,0
33,0.8559,3,0,7,2.343,1,1
21,0.9535,4,0,2,30.697,1,1
15,0.9398,4,0,1,9.108,0,1
22,0.8976,7,1,1,6.44,1,1
18,0.8753,6,0,2,5.28,1,1
10,1.0,0,0,0,0.719,0,0
12,0.8277,0,0,0,1.634,1,0
9,1.0,0,1,0,1.142,0,0
13,0.9299,2,0,0,0.912,0,0
10,1.0,0,1,0,1.077,0,0
16,0.875,8,1,3,1.787,1,1
11,0.8982,0,1,0,0.867,0,0
12,0.871,0,1,0,0.644,1,0
19,1.0,8,1,4,3.37,1,1
12,1.0,0,1,0,0.798,1,0
22,0.8849,3,0,5,1.854,1,1
18,0.925,5,1,0,1.6363,0,0
21,0.8874,3,0,0,1.331,0,1
19,0.8423,8,0,2,6.465,1,1
15,0.9398,7,0,4,8.198,1,1
13,0.9299,3,1,0,1.627,0,0
14,1.0,3,1,0,1.388,0,0
20,0.8225,8,0,0,4.31,1,1
19,0.8423,8,0,3,10.339,1,1
16,0.8949,8,1,6,1.161,0,1
11,1.0,0,0,1,1.094,0,0
12,1.0,3,1,0,1.569,0,0
19,1.0,3,1,0,0.706,0,0
16,0.8277,0,1,0,0.565,1,0
15,1.0,3,1,0,0.526,0,0
9,1.0,0,1,0,1.348,0,0
17,0.8949,8,0,5,3.398,1,1
9,1.0,0,1,0,0.712,1,0
10,1.0,0,1,0,0.912,0,0
23,0.8164,5,1,0,1.901,0,0
20,0.925,5,1,0,1.011,0,0
17,0.8423,8,0,3,2.904,1,1
25,0.842,5,1,0,1.8688,0,0
9,1.0,0,1,0,0.666,0,0
16,0.9167,3,1,0,0.656,1,0
13,1.0,3,1,0,0.85,0,0
21,0.832,2,0,2,5.281,0,1
19,0.8949,8,0,2,2.376,1,1
20,0.8225,8,0,1,2.047,1,1
25,0.9375,1,0,3,2.957,1,1
13,1.0,3,1,0,0.718,0,0
16,1.0,3,0,1,4.328,1,1
10,1.0,0,0,0,0.734,0,0
14,1.0,3,1,0,1.059,1,0
18,0.925,5,1,0,0.782,1,0
9,1.0,0,1,0,1.511,0,0
36,0.8278,3,0,28,9.1321,1,1
14,0.9299,3,1,0,1.678,0,0
19,0.8225,8,0,1,2.891,1,1
10,1.0,0,0,0,0.803,0,0
32,0.8559,2,0,47,5.2314,1,1
9,1.0,0,1,1,1.298,1,0
11,1.0,3,1,0,0.619,0,0
12,1.0,0,1,0,0.952,0,0
9,1.0,0,1,0,0.68,0,0
9,1.0,0,0,0,1.52,0,0
10,0.871,0,0,0,0.973,0,0
14,0.9299,2,0,0,1.02,1,0
23,0.8834,3,0,3,8.187,0,1
13,0.9299,3,1,0,1.78,0,0
13,0.8982,0,1,0,1.838,0,0
10,0.871,0,1,0,0.751,0,0
35,0.8757,3,0,58,21.1352,1,1
8,1.0,0,1,0,1.088,1,0
22,0.9375,5,1,0,1.7308,0,0
20,0.8949,8,0,2,1.429,1,1
19,0.9474,4,0,3,3.447,1,1
17,0.8949,8,0,2,1.878,1,1
16,1.0,3,1,0,1.297,0,0
17,0.907,3,0,4,8.71,0,1
13,1.0,3,1,0,0.791,1,0
21,0.9062,3,0,0,15.898,1,1
19,1.0,4,0,1,4.777,1,1
12,0.871,0,1,0,0.807,0,0
16,0.9474,3,0,4,1.944,1,1
12,1.0,0,0,0,0.656,0,0
17,0.9474,2,0,4,3.086,1,1
14,0.9398,3,0,0,0.642,0,0
12,1.0,3,1,1,1.088,0,0
13,1.0,0,1,0,0.778,0,0
9,1.0,0,1,0,1.404,0,0
11,1.0,3,0,0,0.87,1,0
16,0.8796,1,0,2,2.264,1,1
20,0.7501,8,0,4,11.99,1,1
16,0.9474,8,0,3,2.943,0,1
10,0.871,0,1,0,1.074,1,0
23,0.9201,5,1,2,3.181,1,1
24,0.9137,3,1,4,11.81,1,1
16,0.9398,3,1,0,1.068,0,0
16,0.8949,8,0,1,2.301,1,1
20,0.6648,8,0,4,2.778,1,1
14,1.0,3,1,1,1.031,1,0
20,0.875,8,0,2,3.374,1,1
13,0.8982,0,1,0,0.776,1,0
14,1.0,3,1,0,1.535,0,0
14,1.0,3,1,1,0.643,1,0
18,0.9474,8,0,3,7.851,1,1
9,1.0,0,1,0,0.823,0,0
22,0.9375,5,0,0,0.647,0,0
14,0.9398,3,0,1,0.475,0,0
10,0.871,0,1,0,0.789,0,0
12,1.0,3,1,0,1.052,0,0
12,0.9167,3,1,0,0.992,0,0
16,0.8949,8,0,3,12.068,1,1
10,1.0,0,1,1,1.509,0,0
20,0.8635,6,0,3,2.292,1,1
21,0.9659,5,1,0,2.056,0,0
14,0.9398,3,1,1,1.126,0,0
16,0.8949,8,0,1,6.535,1,1
15,1.0,0,1,0,0.938,0,0
11,1.0,0,1,0,0.943,1,0
10,0.8277,0,0,0,2.761,1,0
9,1.0,0,1,0,0.934,0,0
14,1.0,3,1,0,0.724,0,0
17,1.0,1,1,0,0.992,0,0
23,0.7934,8,0,1,3.147,1,1
8,1.0,0,1,1,1.291,0,0
16,1.0,3,0,0,0.724,0,0
9,1.0,0,0,0,0.53,0,0
12,0.8333,3,1,0,0.78,0,0
13,1.0,3,1,0,0.85,1,0
13,1.0,2,1,1,2.142,0,0
15,0.8598,3,1,0,1.232,0,0
16,1.0,3,0,0,0.764,0,0
13,1.0,2,1,0,1.253,0,0
11,0.8982,3,1,0,0.763,0,0
16,0.8225,8,0,1,9.958,1,1
24,0.8293,5,1,0,0.9594,0,0
16,0.8423,8,0,3,2.577,0,1
33,0.8527,3,1,41,8.566,1,1
16,0.9398,3,1,0,1.342,1,0
22,0.874,2,0,2,3.074,0,1
16,0.9299,3,0,0,0.498,1,0
19,0.875,8,0,4,19.391,1,1
16,0.8423,8,0,4,3.064,1,1
13,0.9299,3,1,0,0.945,0,0
12,1.0,0,0,0,1.221,1,0
22,0.874,6,0,3,3.207,1,1
17,0.8949,2,0,1,1.584,1,1
19,0.7699,8,0,4,7.613,1,1
17,0.8796,3,1,0,0.423,1,0
18,0.9474,8,0,0,8.505,1,1
12,1.0,0,1,1,1.204,0,0
11,0.8982,0,1,0,1.345,0,0
23,0.8849,5,1,0,1.8948,0,0
11,0.8277,0,1,0,1.196,1,0
20,0.8874,5,1,0,1.2765,0,0
18,1.0,2,1,1,1.402,0,0
9,1.0,0,1,0,0.801,0,0
17,0.907,5,0,1,2.124,1,1
17,0.9474,2,1,2,7.488,0,1
33,0.8539,3,1,12,2.909,1,1
9,1.0,0,1,0,0.643,0,0
20,0.925,5,1,0,1.1598,0,0
10,1.0,0,1,0,1.461,0,0
24,0.9375,4,0,3,2.66,1,1
12,0.8019,3,1,0,0.453,0,0
14,0.9398,3,1,0,0.89,1,0
15,0.8598,3,1,0,1.354,1,0
13,0.871,0,1,0,2.359,0,0
19,1.0,3,1,0,0.909,1,0
16,0.7372,8,0,2,4.263,1,1
22,0.9424,4,0,3,4.056,1,1
36,0.7775,3,0,9,4.177,1,1
10,0.871,0,1,0,1.364,0,0
24,0.8293,5,1,0,0.634,0,0
17,0.9398,2,0,1,8.741,1,1
11,0.8277,0,0,0,1.378,1,0
12,1.0,0,0,0,0.669,0,0
14,0.8333,3,1,0,0.921,0,0
20,0.8202,5,1,0,1.1385,0,0
18,1.0,4,1,0,1.4079,0,0
20,0.8949,8,0,2,3.511,1,1
14,1.0,3,1,0,0.599,0,0
13,0.9299,3,0,0,0.94,0,0
11,0.8277,0,1,0,0.752,1,0
13,1.0,0,1,0,2.125,0,0
10,1.0,0,1,0,1.126,1,0
15,1.0,3,0,0,1.112,0,0
17,0.8423,8,0,4,5.228,1,1
11,0.8982,0,1,0,1.162,0,0
12,0.871,0,1,0,0.65,0,0
22,0.9375,5,1,0,0.7238,0,0
20,0.8358,5,1,0,1.2417,0,0
9,0.8277,0,1,0,0.605,0,0
20,0.9299,3,0,0,0.884,0,0
20,0.875,8,0,2,8.373,1,1
16,0.8598,3,1,1,1.512,1,0
20,0.9317,4,0,4,1.242,1,1
24,0.8062,5,1,0,1.7438,0,0
19,0.8499,5,0,1,3.465,1,1
16,0.875,8,0,1,6.658,1,1
21,0.9375,3,0,2,4.832,1,1
13,0.9299,3,0,0,1.003,1,0
9,0.8277,0,0,0,0.938,0,0
12,0.871,0,0,0,0.861,0,0
9,1.0,0,1,0,0.711,0,0
19,0.9584,5,1,0,0.669,1,0
19,0.9659,5,1,0,0.853,1,0
19,0.8949,8,0,2,7.985,1,1
21,0.9062,4,0,2,3.254,0,1
20,0.8949,8,0,0,2.747,1,1
17,0.8225,8,0,3,1.675,0,1
8,1.0,0,0,0,1.359,1,0
17,0.9535,7,0,4,11.885,1,1
14,0.8598,3,1,0,1.256,1,0
18,0.8423,8,0,4,2.438,1,1
22,0.8499,3,0,5,5.67,1,1
14,0.9398,3,1,0,1.067,0,0
19,0.9584,5,1,0,1.6061,0,0
24,0.8849,5,1,0,1.121,0,0
17,0.875,8,1,5,3.596,1,1
10,1.0,0,1,0,1.424,1,0
26,0.9712,6,0,1,6.376,1,1
12,1.0,0,1,0,1.379,0,0
14,1.0,3,1,0,1.527,1,0
11,1.0,0,0,0,0.886,0,0
12,0.9167,3,0,0,0.682,0,0
13,0.9299,3,1,0,0.835,0,0
14,0.8982,3,1,0,1.133,1,0
11,0.8277,0,1,0,0.648,0,0
18,0.9474,8,0,2,11.013,1,1
17,0.9474,8,0,3,1.472,1,1
17,0.9584,4,0,0,0.474,0,0
13,1.0,3,1,0,0.871,1,0
10,0.871,0,0,0,1.263,0,0
15,1.0,3,1,0,0.842,1,0
14,0.8796,3,1,1,1.719,0,0
13,1.0,2,1,0,0.48,0,0
11,0.871,0,1,0,1.05,0,0
9,1.0,0,1,0,1.707,0,0
16,0.8225,8,0,3,4.532,0,1
20,0.875,8,0,3,3.76,0,1
19,1.0,2,0,3,6.461,0,1
15,1.0,3,0,0,1.132,0,0
18,0.8596,2,0,2,1.559,1,1
12,1.0,3,1,0,2.01,0,0
16,0.8949,8,0,3,2.49,1,1
15,1.0,3,0,0,1.133,0,0
11,0.8982,0,1,1,2.08,0,0
25,0.8172,5,1,0,1.728,0,0
23,0.9467,5,0,2,7.267,1,1
12,1.0,0,1,0,1.34,0,0
24,0.8165,6,0,3,14.465,1,1
33,0.8527,3,0,54,3.32,1,1
18,1.0,2,0,4,6.898,1,1
11,1.0,0,0,0,0.897,0,0
15,0.9167,2,1,0,0.636,0,0
19,0.7699,8,0,4,19.189,0,1
14,1.0,3,1,0,0.679,0,0
18,0.9474,3,0,3,5.824,1,1
16,0.9167,3,1,0,1.047,0,0
14,0.9167,3,0,1,1.033,1,0
16,0.9474,8,0,3,1.409,1,1
11,1.0,0,1,1,0.867,0,0
10,1.0,0,0,0,1.164,0,0
11,1.0,3,1,0,1.038,0,0
16,1.0,0,1,0,1.75,0,0
15,1.0,0,0,1,0.943,1,0
26,0.9137,5,0,2,2.892,1,1
18,0.9535,4,0,2,4.389,1,1
12,0.871,0,1,0,0.712,1,0
21,0.9659,2,0,5,3.2,0,1
11,0.8277,0,1,0,0.844,1,0
14,0.9398,3,0,0,0.524,1,0
18,0.8949,8,0,4,2.554,1,1
11,1.0,0,0,0,0.969,1,0
16,0.875,8,0,0,3.348,1,1
16,0.875,8,0,0,3.203,1,1
12,1.0,0,0,0,0.622,0,0
17,0.9168,5,1,0,1.209,0,0
13,0.8982,0,1,0,1.238,1,0
12,0.9167,3,1,0,1.203,0,0
10,0.871,0,0,0,0.75,0,0
9,1.0,0,1,0,1.673,0,0
17,1.0,3,0,3,3.017,1,1
10,1.0,0,1,0,0.687,1,0
16,0.875,8,1,1,4.686,0,1
19,0.9474,8,0,2,8.637,1,1
22,0.9424,8,0,3,2.742,1,1
17,0.9535,1,0,0,1.729,1,1
15,1.0,0,0,0,0.609,0,0
16,0.8949,8,0,0,1.674,1,1
12,0.9167,3,1,0,0.988,0,0
15,1.0,3,1,0,1.019,0,0
16,1.0,3,1,0,0.886,0,0
11,0.8982,0,1,0,1.243,0,0
16,0.8423,8,0,1,4.466,1,1
14,0.9398,3,1,0,1.647,0,0
19,0.8976,5,1,0,0.1507,0,0
16,1.0,3,0,0,0.423,0,0
11,0.8982,2,1,0,1.513,0,0
9,1.0,0,0,0,0.922,0,0
9,1.0,0,1,0,1.113,1,0
17,0.8949,8,0,3,1.409,1,1
17,0.9474,8,0,4,4.91,1,1
25,0.9062,5,0,3,6.485,1,1
13,0.9299,3,1,0,1.871,0,0
12,1.0,3,0,0,0.627,0,0
16,0.9299,3,1,0,1.164,0,0
11,1.0,0,0,0,1.544,0,0
20,0.8499,5,1,0,1.022,0,0
11,1.0,0,1,0,1.122,0,0
17,0.8225,8,0,6,5.665,1,1
11,0.8982,0,1,0,0.7,0,0
11,1.0,0,1,0,1.605,1,0
11,1.0,0,0,0,1.505,0,0
16,0.8949,3,0,3,4.016,1,1
13,0.9299,3,1,1,1.473,1,0
35,0.8278,1,0,45,14.1857,1,1
23,0.8976,4,0,1,1.341,1,1
17,0.8949,8,0,0,10.153,1,1
16,0.8949,2,0,2,7.418,1,1
16,0.8949,8,0,2,4.479,1,1
16,0.7699,8,1,5,4.396,1,1
15,0.9167,3,1,0,0.86,0,0
8,1.0,0,1,1,1.127,1,0
22,0.9375,5,1,0,1.9833,0,0
16,1.0,3,1,0,0.852,1,0
16,0.8225,8,0,2,1.015,1,1
21,0.9398,3,1,0,1.257,0,0
17,0.8423,8,0,3,4.329,1,1
22,0.8401,5,1,0,0.862,0,0
18,0.8596,3,0,2,4.339,1,1
10,0.871,0,1,0,0.69,0,0
23,0.8632,3,1,4,27.1,1,1
13,1.0,3,1,0,1.271,0,0
12,1.0,2,0,0,1.14,0,0
11,1.0,0,0,0,0.86,0,0
18,0.8596,2,0,1,15.047,0,1
10,0.871,0,1,0,0.568,0,0
8,1.0,0,1,0,1.474,0,0
21,0.9317,5,1,0,1.5954,0,0
17,0.907,4,0,2,2.41,1,1
22,0.9375,5,1,0,1.5294,0,0
13,1.0,3,1,1,0.59,0,0
17,0.871,0,1,0,0.521,0,0
15,0.8982,0,1,0,1.323,1,0
23,0.8561,5,1,0,0.677,0,0
9,0.8277,0,1,0,0.736,0,0
16,0.8225,8,0,1,2.503,0,1
12,1.0,3,1,0,1.319,0,0
12,0.8333,3,1,0,0.839,1,0
11,1.0,0,1,0,0.445,0,0
22,0.8632,5,1,0,1.62,0,0
11,1.0,3,1,0,0.655,0,0
18,0.9474,8,0,3,2.251,0,1
9,0.8277,0,1,0,2.795,0,0
19,0.9474,4,1,3,6.409,1,1
9,0.8277,0,0,0,0.741,0,0
16,1.0,1,0,2,2.403,1,1
9,1.0,0,0,0,0.787,0,0
18,0.9625,5,1,0,1.9445,0,0
11,1.0,0,1,0,0.789,1,0
22,0.9625,5,0,3,13.837,0,1
18,0.7699,8,0,1,2.458,0,1
36,0.8031,4,0,16,7.702,1,1
20,0.9584,3,0,3,4.041,1,1
19,1.0,2,1,3,2.133,1,1
10,1.0,0,1,0,1.696,0,0
16,0.8333,3,1,0,2.011,0,0
16,1.0,0,1,2,1.345,1,0
20,0.7898,8,0,3,8.912,1,1
21,0.9398,3,1,0,1.748,1,0
16,0.875,1,0,5,4.18,1,1
20,0.8124,5,0,0,0.624,0,0
19,0.8225,8,0,3,5.672,0,1
18,0.9168,4,0,3,10.581,1,1
13,0.9167,2,0,0,1.142,0,0
16,0.9167,3,0,0,1.176,0,0
14,1.0,3,1,0,1.285,0,0
20,0.9375,5,1,0,1.337,0,0
20,1.0,8,0,1,4.031,1,1
16,0.9474,8,0,2,3.706,1,1
20,0.9474,8,0,2,15.61,1,1
16,0.9474,8,1,4,2.379,0,1
20,0.9375,5,1,0,1.937,1,0
25,0.832,9,0,3,3.062,1,1
12,0.8333,3,1,0,0.959,0,0
17,0.875,8,0,5,2.687,1,1
16,0.875,8,0,3,5.229,1,1
13,0.9167,3,1,0,0.673,0,0
17,0.8225,8,0,1,8.661,1,1
9,1.0,0,1,0,1.438,1,0
14,0.8796,3,1,0,0.884,0,0
18,0.9474,8,0,1,4.895,1,1
17,0.7699,8,0,3,2.122,1,1
13,1.0,3,1,0,2.111,1,0
15,1.0,3,0,0,0.751,0,0
16,0.8949,8,0,2,3.818,1,1
16,0.8423,8,0,3,7.297,1,1
16,0.9474,4,0,2,1.586,1,1
12,1.0,0,0,0,0.779,0,0
21,0.8796,3,1,0,0.624,1,0
22,0.8632,5,0,0,0.544,0,0
13,0.8982,0,1,2,0.863,0,0
19,0.8949,8,0,1,4.44,1,1
20,0.8949,8,0,1,8.666,1,1
12,1.0,3,0,1,2.131,0,0
10,0.871,0,1,0,1.175,0,0
20,0.9062,5,1,0,0.303,0,0
16,0.8423,8,0,3,3.889,1,1
9,1.0,0,1,0,1.299,0,0
19,1.0,3,1,1,0.974,1,0
15,0.8982,0,1,0,0.46,0,0
17,0.9474,2,0,3,3.302,1,1
24,0.8849,8,0,1,1.198,0,1
16,0.9474,3,0,1,4.845,1,1
23,0.8934,5,0,6,3.263,1,1
19,0.8225,8,0,3,3.202,1,1
19,1.0,3,1,0,2.316,0,0
22,0.9062,5,0,1,5.277,1,1
21,0.8753,4,1,5,8.282,1,1
13,1.0,3,1,0,0.967,0,0
11,0.8982,0,1,0,0.501,1,0
17,0.9474,8,0,1,7.037,1,1
19,0.925,6,0,4,3.564,1,1
11,0.8982,0,0,0,0.94,0,0
13,0.9167,3,0,0,1.261,0,0
21,0.8945,7,1,3,5.262,0,1
18,0.7501,8,0,1,2.615,1,1
15,0.8796,4,0,3,2.225,1,1
12,1.0,3,1,0,1.149,0,0
24,0.8632,7,0,2,1.538,0,1
12,0.9167,3,1,1,1.525,1,0
17,0.9299,3,0,0,0.955,0,0
13,1.0,3,1,0,0.964,0,0
10,1.0,0,1,0,1.15,1,0
14,1.0,0,0,0,1.174,0,0
23,0.8849,3,0,2,5.205,1,1
16,0.8225,8,0,2,2.504,1,1
13,1.0,0,1,0,1.351,0,0
25,0.832,7,0,2,10.074,1,1
16,0.8949,8,0,2,5.032,1,1
16,0.8949,8,1,2,2.741,1,1
16,0.8598,3,1,0,1.091,0,0
9,1.0,0,1,0,1.208,0,0
16,0.8796,1,0,5,1.859,0,1
13,1.0,3,1,0,1.485,1,0
16,0.875,8,1,4,1.378,0,1
18,0.9168,3,0,2,2.409,0,1
20,0.8847,2,0,4,2.031,1,1
12,0.9167,3,1,0,0.981,0,0
11,1.0,2,0,1,2.105,1,0
13,0.9167,3,0,0,0.272,0,0
13,0.8982,0,1,0,1.132,1,0
20,0.9168,5,1,0,1.3745,0,0
16,0.8423,8,0,3,5.315,1,1
9,1.0,0,1,0,1.494,0,0
12,1.0,3,1,0,0.63,1,0
13,0.8982,0,1,0,0.615,1,0
17,0.8423,7,0,1,1.779,1,1
11,1.0,0,0,0,1.516,0,0
16,0.8423,8,0,1,1.158,1,1
21,0.8976,4,0,2,4.527,1,1
15,0.9299,3,1,0,1.798,0,0
25,0.9201,5,0,3,2.148,1,1
14,0.8796,3,1,0,0.905,1,0
14,0.8796,3,1,0,0.762,0,0
15,0.9299,3,0,0,0.522,1,0
18,0.9012,6,0,5,2.261,1,1
14,0.9167,3,0,0,1.945,0,0
13,0.9167,3,1,0,1.253,0,0
25,0.8934,5,0,5,11.22,1,1
17,0.875,8,0,4,5.838,1,1
14,0.8796,3,0,0,1.619,0,0
14,0.9167,3,1,0,0.312,0,0
16,0.9398,1,0,1,3.228,1,1
16,1.0,3,1,0,1.239,0,0
16,0.875,8,0,5,2.844,1,1
11,1.0,3,0,0,1.332,1,0
20,0.8632,5,1,0,0.392,0,0
23,0.9201,4,0,2,12.446,1,1
15,1.0,3,1,1,2.53,0,0
9,1.0,0,0,0,1.188,1,0
9,1.0,0,1,0,1.388,0,0
16,0.8949,8,0,2,3.05,1,1
18,0.8753,4,0,3,3.429,1,1
11,0.8982,0,1,0,0.93,0,0
27,0.8934,3,0,4,2.673,0,1
20,0.8949,8,0,0,4.39,1,1
12,1.0,0,0,0,1.08,0,0
22,0.8401,5,1,0,1.146,0,0
11,0.8982,0,1,0,0.946,1,0
19,1.0,3,1,0,0.346,0,0
8,1.0,0,0,0,0.88,0,0
20,0.8976,1,1,4,1.51,1,1
11,1.0,0,1,0,0.671,0,0
11,1.0,0,0,2,0.806,0,0
19,0.7372,2,1,2,4.326,1,1
20,0.8635,5,0,6,10.459,1,1
13,0.9299,3,1,1,0.532,0,0
16,0.8949,8,0,0,3.579,1,1
16,0.8949,8,0,5,10.063,1,1
16,0.8225,8,0,1,2.453,1,1
9,1.0,0,1,0,0.794,0,0
10,0.871,0,1,0,0.663,0,0
10,1.0,0,1,0,0.882,0,0
16,0.8949,8,1,3,2.419,1,1
24,0.9317,3,0,4,2.948,1,1
24,0.8635,3,0,3,34.718,1,1
14,0.8796,3,1,0,0.576,0,0
16,1.0,0,1,0,0.552,1,0
17,0.8598,3,1,0,1.874,0,0
15,1.0,2,1,0,0.827,0,0
12,1.0,0,1,0,1.318,0,0
11,1.0,0,1,0,0.523,0,0
19,0.8499,4,0,3,5.139,1,1
10,1.0,0,1,0,1.495,0,0
20,0.9474,8,0,2,4.595,1,1
20,0.8847,4,0,1,3.717,1,1
13,1.0,0,0,1,0.672,0,0
9,0.8277,0,1,0,1.743,0,0
12,0.9167,3,1,1,0.989,0,0
22,0.8202,5,1,0,0.78,0,0
8,1.0,0,1,0,1.357,0,0
19,0.9474,8,0,5,1.657,1,1
12,1.0,0,1,1,1.237,0,0
12,0.9167,3,0,0,0.727,0,0
22,0.8401,5,1,0,0.4877,0,0
16,0.7699,8,0,1,20.173,1,1
11,1.0,0,1,0,1.543,0,0
11,1.0,1,1,0,0.794,1,0
20,0.8632,5,1,0,1.226,0,0
8,1.0,0,1,0,0.962,1,0
13,1.0,0,0,2,1.158,1,0
18,0.9398,3,1,0,0.914,0,0
12,0.871,0,1,0,1.035,0,0
13,0.8277,0,1,0,1.232,0,0
14,0.9299,3,0,0,0.857,1,0
35,0.8669,3,0,22,24.837,1,1
8,1.0,0,1,0,0.903,1,0
20,0.9688,5,1,0,2.113,0,0
10,1.0,2,0,0,0.858,0,0
19,0.8333,3,1,0,0.609,0,0
15,0.8598,3,1,0,1.226,0,0
16,0.8225,8,0,2,3.629,1,1
20,0.9317,5,0,2,2.963,0,1
10,1.0,0,1,0,1.29,0,0
11,1.0,0,1,0,0.95,0,0
14,0.9167,3,1,0,1.165,0,0
14,1.0,0,1,0,1.039,0,0
19,0.8874,4,0,2,2.684,1,1
10,1.0,0,0,0,0.877,0,0
17,0.8225,8,0,7,3.798,0,1
16,0.7372,8,0,2,3.821,1,1
15,0.9299,3,1,0,1.024,0,0
14,0.9299,3,1,0,0.831,0,0
23,0.925,6,0,1,2.134,1,1
9,1.0,0,1,0,0.873,0,0
25,0.8834,5,0,3,6.781,0,1
21,0.8796,3,1,0,0.945,0,0
12,1.0,3,1,0,0.873,1,0
15,1.0,3,1,0,2.035,0,0
20,0.9625,5,1,0,1.034,0,0
9,1.0,0,0,0,0.687,1,0
12,1.0,3,1,0,0.835,0,0
8,1.0,0,1,0,0.768,0,0
12,1.0,0,1,0,1.263,0,0
16,0.9167,3,1,1,1.369,0,0
13,0.871,0,0,0,0.917,0,0
22,0.8733,2,0,4,5.912,0,1
16,0.8225,8,0,1,11.196,1,1
19,0.9167,3,0,0,1.293,0,0
11,1.0,0,1,0,0.716,0,0
16,0.9398,3,1,0,0.949,0,0
16,1.0,3,1,0,0.66,1,0
20,0.8949,8,0,5,1.514,1,1
24,0.8668,5,1,0,1.7868,0,0
16,0.9474,8,0,2,4.021,1,1
15,1.0,0,1,0,0.686,0,0
25,0.9424,6,0,0,3.7,1,1
15,0.9167,3,1,0,1.436,0,0
16,0.8796,3,1,0,0.698,1,0
22,0.9062,5,1,0,1.286,0,0
11,0.8982,0,1,0,1.795,0,0
20,0.875,8,0,2,3.621,1,1
23,0.9625,3,0,3,9.993,1,1
18,0.9012,5,0,2,6.477,0,1
16,1.0,3,1,0,1.016,0,0
16,1.0,8,0,3,10.24,1,1
13,0.8277,0,1,1,1.262,0,0
13,0.9299,3,0,0,3.179,0,0
23,0.8849,5,1,0,0.8064,0,0
13,0.871,0,1,0,1.353,0,0
21,0.9137,5,1,0,0.2959,0,0
13,1.0,2,1,0,0.614,0,0
9,1.0,0,0,1,1.165,0,0
20,0.925,5,1,0,0.826,1,0
16,0.8225,8,1,6,7.187,1,1
31,0.848,1,0,5,3.47,1,1
9,1.0,0,1,0,0.714,0,0
18,0.925,5,1,0,1.5252,0,0
15,1.0,3,0,3,9.555,1,1
33,0.811,2,0,20,7.294,1,1
19,0.8949,8,0,5,1.411,1,1
16,0.8949,8,0,4,7.049,1,1
17,1.0,0,0,0,0.368,1,0
14,0.8796,3,1,0,0.996,0,0
16,1.0,3,0,1,6.098,1,1
12,1.0,1,1,0,0.505,0,0
9,1.0,0,0,0,1.341,1,0
9,1.0,0,1,0,0.568,0,0
12,1.0,3,0,0,0.887,0,0
18,0.875,8,0,3,5.032,1,1
14,0.871,0,1,0,0.655,0,0
12,1.0,3,0,0,2.172,0,0
9,1.0,0,1,0,1.07,0,0
22,0.8452,2,0,3,3.734,1,1
11,1.0,0,1,0,1.379,0,0
23,0.8452,5,1,0,1.2551,0,0
8,1.0,0,1,0,0.728,0,0
10,1.0,0,1,0,0.642,1,0
16,1.0,3,1,0,1.591,0,0
19,0.8423,8,0,1,13.875,1,1
13,0.8982,3,0,0,1.034,0,0
17,0.907,6,0,2,2.498,1,1
22,0.9062,5,1,0,0.4778,0,0
11,0.8982,3,1,0,0.602,0,0
12,0.9167,3,0,0,1.235,0,0
31,0.8851,7,0,55,4.112,1,1
18,0.8499,5,1,0,1.5338,0,0
11,0.8277,0,1,0,1.082,0,0
24,0.8524,5,1,0,0.625,1,0
16,0.8949,8,0,1,2.739,0,1
14,0.9398,3,1,0,1.53,0,0
12,0.871,0,1,0,1.178,0,0
13,1.0,3,1,0,2.051,0,0
19,1.0,3,1,0,1.034,0,0
11,1.0,0,1,0,2.366,1,0
16,0.8949,5,0,4,1.866,1,1
22,0.9688,5,0,0,0.521,1,0
11,0.8982,0,1,1,0.818,0,0
21,1.0,5,1,6,2.471,1,1
13,1.0,3,1,0,0.777,0,0
22,0.8632,5,1,0,0.8972,0,0
16,0.8949,8,0,2,7.514,1,1
