domain_length,digit_count,hyphen_count,known_brand_similarity,tld_risk_score,label
14,2,1,0.3337,0.1,0
20,3,3,0.6416,0.85,1
12,1,0,0.1951,0.1,0
13,0,1,0.1847,0.1,0
13,0,1,0.2584,0.1,0
28,8,5,0.647,0.85,1
8,2,0,0.3252,0.1,0
27,6,5,0.7294,0.9,1
5,1,0,0.2589,0.15,0
21,8,5,0.7488,0.9,1
14,2,0,0.2436,0.15,0
10,0,0,0.3586,0.1,0
7,1,0,0.1354,0.1,0
21,8,3,0.6823,0.9,1
10,2,0,0.0263,0.1,0
29,12,1,0.7509,0.85,1
27,12,4,0.6451,0.85,1
6,0,0,0.9091,0.2,1
33,5,5,0.5928,0.85,1
14,2,1,0.1684,0.1,0
9,2,0,0.2801,0.1,0
26,9,3,0.7803,0.85,1
19,12,5,0.5107,0.8,1
24,6,2,0.9124,0.9,1
9,1,1,0.1744,0.1,0
37,7,5,0.7066,0.85,1
5,2,1,0.1966,0.1,0
26,11,3,0.891,0.9,1
11,1,0,0.0022,0.15,0
8,0,0,0.9333,0.2,1
34,4,2,0.6018,0.9,1
14,0,1,0.0175,0.1,0
19,11,3,0.5274,0.9,1
5,0,0,0.8889,0.85,1
7,0,1,0.263,0.15,0
29,6,2,0.5931,0.85,1
26,10,2,0.5287,0.85,1
28,12,1,0.9455,0.8,1
24,6,2,0.9122,0.85,1
40,10,5,0.699,0.85,1
8,1,0,0.0454,0.1,0
15,1,0,0.3116,0.1,0
20,10,3,0.5593,0.85,1
27,6,1,0.5675,0.85,1
10,0,1,0.3559,0.15,0
33,10,1,0.6202,0.85,1
24,6,2,0.8686,0.8,1
7,2,0,0.2639,0.15,0
9,2,1,0.181,0.15,0
8,0,0,0.2324,0.15,0
17,3,2,0.5733,0.8,1
21,10,4,0.6748,0.85,1
10,2,1,0.2599,0.1,0
14,1,1,0.243,0.1,0
21,12,1,0.5103,0.9,1
34,7,2,0.5002,0.8,1
26,9,4,0.832,0.85,1
9,0,0,0.297,0.1,0
14,2,0,0.1318,0.1,0
24,3,2,0.7842,0.9,1
12,1,0,0.1567,0.1,0
8,1,1,0.1246,0.1,0
31,12,4,0.8421,0.8,1
29,3,1,0.7696,0.85,1
36,11,5,0.6985,0.85,1
33,5,1,0.8658,0.8,1
24,9,5,0.9193,0.8,1
23,9,2,0.602,0.85,1
18,6,5,0.6174,0.85,1
7,1,1,0.0838,0.1,0
13,1,0,0.3542,0.15,0
8,1,1,0.2053,0.15,0
16,0,2,0.4762,0.85,1
5,0,1,0.1975,0.1,0
26,3,1,0.8812,0.85,1
28,4,2,0.5694,0.85,1
30,8,3,0.7507,0.85,1
19,8,3,0.7037,0.85,1
11,1,0,0.1883,0.1,0
15,0,1,0.0591,0.1,0
33,6,1,0.5636,0.8,1
30,8,2,0.6304,0.85,1
14,1,1,0.2333,0.1,0
15,3,3,0.6475,0.85,1
33,10,2,0.8205,0.85,1
27,8,4,0.8851,0.8,1
13,2,1,0.0242,0.1,0
11,0,1,0.3182,0.1,0
36,4,4,0.7405,0.85,1
16,12,3,0.6628,0.85,1
12,2,1,0.1029,0.1,0
13,2,1,0.0668,0.1,0
40,8,5,0.8276,0.85,1
33,6,5,0.6635,0.8,1
38,9,3,0.8409,0.9,1
7,1,0,0.2793,0.1,0
12,1,1,0.2263,0.1,0
29,5,3,0.9301,0.85,1
31,7,1,0.8846,0.9,1
15,1,1,0.0361,0.1,0
34,4,1,0.5461,0.85,1
6,1,1,0.0716,0.15,0
17,3,3,0.8157,0.9,1
9,2,1,0.3107,0.15,0
21,9,2,0.7025,0.9,1
13,1,0,0.1633,0.15,0
12,0,0,0.3732,0.15,0
32,6,2,0.5169,0.85,1
6,2,1,0.1237,0.1,0
37,11,4,0.5778,0.85,1
32,11,3,0.8103,0.9,1
12,0,1,0.2776,0.1,0
7,0,0,0.002,0.15,0
16,8,3,0.7522,0.9,1
8,1,0,0.1,0.15,0
10,2,0,0.0019,0.1,0
32,10,1,0.585,0.85,1
7,2,0,0.3894,0.1,0
33,5,1,0.8216,0.8,1
20,10,4,0.5034,0.85,1
29,12,3,0.8092,0.8,1
9,2,0,0.1695,0.1,0
37,4,1,0.686,0.85,1
8,1,1,0.0899,0.1,0
10,1,0,0.0586,0.1,0
21,11,5,0.513,0.9,1
35,7,4,0.5787,0.8,1
9,2,1,0.1181,0.1,0
14,1,1,0.281,0.1,0
25,6,3,0.7076,0.8,1
35,6,4,0.6201,0.85,1
14,1,0,0.2283,0.1,0
7,0,0,0.2627,0.1,0
28,4,4,0.7974,0.85,1
24,9,4,0.8071,0.85,1
15,0,2,0.4211,0.85,1
29,7,5,0.8765,0.8,1
9,2,1,0.381,0.15,0
13,2,0,0.172,0.1,0
9,1,1,0.3961,0.15,0
16,4,3,0.6678,0.9,1
11,1,0,0.2057,0.1,0
28,11,1,0.867,0.85,1
21,3,3,0.6454,0.85,1
13,1,1,0.2807,0.1,0
22,9,1,0.6935,0.85,1
24,12,5,0.849,0.9,1
8,1,0,0.3689,0.1,0
28,3,2,0.5717,0.9,1
36,7,1,0.9164,0.8,1
13,1,1,0.3552,0.1,0
13,2,0,0.3056,0.1,0
38,4,2,0.8913,0.8,1
16,0,2,0.4762,0.2,1
28,11,2,0.5387,0.85,1
15,3,5,0.6958,0.85,1
8,0,1,0.3491,0.15,0
24,0,2,0.3448,0.2,1
12,0,1,0.0938,0.1,0
7,2,0,0.2003,0.1,0
27,0,2,0.25,0.85,1
10,2,1,0.1656,0.1,0
24,12,1,0.7618,0.85,1
10,2,0,0.2814,0.1,0
34,7,2,0.7538,0.85,1
20,6,3,0.7158,0.85,1
28,10,5,0.8576,0.85,1
40,7,1,0.8708,0.9,1
39,7,2,0.551,0.8,1
26,4,4,0.8616,0.85,1
23,8,3,0.7728,0.85,1
15,11,5,0.9321,0.9,1
20,5,2,0.5726,0.85,1
9,1,1,0.2911,0.15,0
26,10,3,0.8453,0.9,1
7,1,0,0.1951,0.15,0
13,1,1,0.3865,0.1,0
11,0,0,0.3352,0.15,0
23,5,4,0.7082,0.8,1
9,2,1,0.2038,0.1,0
31,8,1,0.9098,0.85,1
18,8,3,0.6782,0.85,1
15,5,5,0.5784,0.85,1
19,11,5,0.8986,0.9,1
23,10,1,0.5986,0.9,1
37,12,3,0.7584,0.85,1
21,12,2,0.9488,0.85,1
31,7,3,0.814,0.85,1
26,12,4,0.7528,0.85,1
23,7,4,0.5651,0.85,1
34,8,4,0.8051,0.9,1
30,11,1,0.7639,0.85,1
30,0,2,0.2857,0.2,1
14,2,1,0.0278,0.15,0
32,9,5,0.7956,0.8,1
13,1,1,0.3293,0.1,0
22,10,3,0.719,0.8,1
23,5,3,0.7138,0.85,1
8,2,0,0.021,0.1,0
29,6,5,0.9388,0.8,1
40,3,2,0.5078,0.85,1
30,8,4,0.8,0.9,1
33,7,3,0.5423,0.85,1
9,2,1,0.3685,0.1,0
7,0,0,0.7273,0.1,0
38,8,1,0.5633,0.9,1
28,10,1,0.6109,0.8,1
15,0,1,0.312,0.1,0
27,6,3,0.8131,0.85,1
31,12,1,0.5446,0.85,1
16,12,1,0.7657,0.85,1
10,1,0,0.166,0.15,0
31,10,2,0.8622,0.9,1
6,1,1,0.22,0.15,0
13,2,0,0.1008,0.1,0
14,2,1,0.1524,0.15,0
29,5,4,0.7687,0.85,1
9,2,0,0.3143,0.1,0
12,2,0,0.0822,0.15,0
10,0,1,0.0269,0.1,0
32,11,5,0.5865,0.9,1
13,0,1,0.3919,0.1,0
40,5,2,0.7668,0.9,1
5,1,0,0.0295,0.1,0
8,1,0,0.1673,0.1,0
8,1,0,0.27,0.1,0
7,0,1,0.2253,0.15,0
34,4,5,0.5582,0.85,1
24,3,1,0.6359,0.85,1
29,12,2,0.6678,0.85,1
9,2,1,0.2574,0.1,0
9,2,0,0.1126,0.1,0
13,2,0,0.1554,0.1,0
36,10,1,0.671,0.8,1
6,2,0,0.3431,0.1,0
38,5,5,0.6454,0.9,1
12,0,0,0.1177,0.1,0
14,1,0,0.0063,0.1,0
30,4,3,0.7154,0.9,1
15,2,0,0.278,0.1,0
35,8,4,0.9096,0.8,1
11,2,1,0.2501,0.15,0
25,5,4,0.9019,0.85,1
23,0,2,0.2667,0.5,1
28,10,4,0.646,0.8,1
6,0,0,0.131,0.1,0
26,7,4,0.5693,0.85,1
15,2,1,0.1422,0.15,0
40,9,1,0.8024,0.9,1
29,4,2,0.8756,0.8,1
28,8,2,0.9108,0.8,1
10,1,0,0.3311,0.1,0
39,7,2,0.5795,0.85,1
5,2,1,0.3362,0.1,0
12,1,1,0.1564,0.15,0
26,0,2,0.4242,0.85,1
30,10,5,0.9483,0.85,1
29,9,4,0.5352,0.85,1
10,1,0,0.0794,0.1,0
28,5,4,0.6138,0.85,1
13,2,0,0.0437,0.1,0
7,1,0,0.1575,0.15,0
15,2,0,0.0753,0.1,0
14,1,0,0.3606,0.15,0
22,3,1,0.8078,0.9,1
21,7,3,0.8746,0.85,1
37,12,3,0.8271,0.85,1
35,7,5,0.5417,0.8,1
8,1,0,0.0917,0.1,0
30,9,3,0.5722,0.9,1
29,6,5,0.8467,0.85,1
9,2,0,0.2376,0.1,0
10,2,1,0.0934,0.1,0
19,12,5,0.6954,0.85,1
37,5,2,0.9131,0.85,1
8,2,1,0.1643,0.15,0
14,0,0,0.1177,0.1,0
36,7,5,0.5123,0.8,1
27,12,1,0.7333,0.9,1
13,1,0,0.0782,0.1,0
14,1,0,0.3329,0.1,0
6,0,1,0.2905,0.15,0
11,2,0,0.2071,0.15,0
12,1,0,0.1483,0.1,0
7,2,0,0.2584,0.1,0
8,2,1,0.3641,0.1,0
37,12,4,0.8134,0.8,1
14,1,0,0.2059,0.15,0
16,4,4,0.6549,0.85,1
35,4,3,0.6683,0.85,1
6,0,1,0.3592,0.1,0
39,9,2,0.6813,0.85,1
24,5,1,0.9043,0.9,1
36,6,2,0.82,0.9,1
12,0,1,0.0803,0.15,0
18,11,5,0.6208,0.85,1
24,6,5,0.7872,0.9,1
36,9,4,0.7749,0.85,1
22,12,1,0.8479,0.85,1
15,2,0,0.2577,0.1,0
10,2,1,0.3876,0.1,0
16,4,4,0.8945,0.85,1
15,0,0,0.0839,0.15,0
26,9,3,0.5254,0.9,1
19,11,3,0.5117,0.85,1
22,8,5,0.7572,0.8,1
8,2,1,0.2988,0.1,0
12,1,0,0.2471,0.15,0
17,8,4,0.5521,0.85,1
6,2,1,0.3455,0.1,0
6,1,0,0.3558,0.15,0
14,2,0,0.1243,0.15,0
37,11,1,0.9382,0.8,1
12,1,0,0.1043,0.15,0
12,0,0,0.2555,0.15,0
15,2,0,0.3185,0.15,0
15,2,0,0.0242,0.15,0
8,2,1,0.0349,0.1,0
6,0,0,0.3077,0.5,1
35,3,2,0.6176,0.8,1
13,1,1,0.0839,0.1,0
33,6,2,0.6327,0.8,1
25,8,3,0.7266,0.8,1
30,8,1,0.8111,0.85,1
9,0,0,0.2119,0.1,0
13,1,1,0.1082,0.1,0
14,1,0,0.1595,0.1,0
24,3,4,0.7779,0.9,1
25,5,5,0.7233,0.9,1
23,11,4,0.773,0.8,1
10,0,1,0.2593,0.15,0
5,2,0,0.1342,0.1,0
9,1,0,0.3414,0.1,0
37,7,1,0.6516,0.85,1
21,3,1,0.6741,0.9,1
26,4,1,0.6154,0.8,1
29,10,2,0.8934,0.8,1
22,0,2,0.3704,0.5,1
6,1,0,0.3139,0.1,0
11,1,1,0.2231,0.1,0
27,12,2,0.9032,0.9,1
10,0,1,0.3022,0.1,0
12,2,0,0.1556,0.1,0
31,7,2,0.6342,0.85,1
14,1,1,0.0063,0.15,0
9,2,1,0.1085,0.1,0
5,1,1,0.1204,0.1,0
10,0,0,0.0164,0.1,0
40,3,1,0.5559,0.9,1
21,12,3,0.91,0.85,1
21,12,5,0.9317,0.85,1
9,0,1,0.2648,0.1,0
23,12,2,0.8408,0.85,1
14,2,0,0.3703,0.1,0
11,0,1,0.0879,0.1,0
20,0,2,0.4,0.5,1
30,12,4,0.7776,0.85,1
29,5,5,0.7398,0.9,1
16,6,4,0.7925,0.8,1
15,0,0,0.0252,0.1,0
17,12,1,0.5572,0.85,1
38,4,5,0.557,0.85,1
8,2,0,0.265,0.1,0
31,12,3,0.7124,0.9,1
33,7,3,0.6121,0.85,1
28,12,1,0.6309,0.85,1
22,7,4,0.9204,0.85,1
12,2,0,0.2432,0.1,0
38,12,2,0.7202,0.85,1
15,10,4,0.6992,0.85,1
8,0,0,0.4286,0.1,0
22,12,3,0.8374,0.85,1
24,5,3,0.7837,0.8,1
27,6,2,0.7413,0.85,1
24,10,5,0.7195,0.9,1
12,2,0,0.3623,0.1,0
28,9,2,0.8171,0.8,1
34,8,3,0.6495,0.9,1
5,0,1,0.3529,0.1,0
32,6,2,0.7137,0.9,1
19,8,2,0.7428,0.8,1
14,1,1,0.2451,0.15,0
21,12,4,0.8766,0.85,1
15,2,1,0.0766,0.15,0
36,3,2,0.8746,0.8,1
14,2,1,0.0445,0.1,0
12,0,0,0.2632,0.1,0
13,2,0,0.1307,0.15,0
8,1,0,0.2142,0.1,0
30,7,5,0.7514,0.85,1
14,0,1,0.4444,0.9,1
33,6,5,0.5567,0.85,1
39,7,1,0.584,0.9,1
15,0,1,0.3514,0.1,0
40,9,5,0.6607,0.8,1
31,4,4,0.8006,0.85,1
13,1,1,0.3478,0.1,0
27,11,4,0.5015,0.9,1
21,11,5,0.8274,0.8,1
6,1,1,0.0798,0.1,0
13,0,0,0.2707,0.15,0
29,6,1,0.6744,0.85,1
27,12,2,0.6119,0.85,1
9,0,0,0.3685,0.15,0
6,0,1,0.3809,0.15,0
5,1,1,0.2646,0.1,0
9,1,1,0.2099,0.15,0
19,6,5,0.7371,0.85,1
40,8,4,0.7306,0.85,1
40,4,5,0.6746,0.85,1
10,1,1,0.1407,0.1,0
15,0,0,0.0477,0.1,0
13,0,1,0.2119,0.1,0
8,1,0,0.3711,0.1,0
12,2,0,0.3024,0.1,0
16,12,4,0.5121,0.9,1
19,8,3,0.8643,0.85,1
13,1,0,0.3136,0.1,0
21,3,5,0.7765,0.8,1
9,2,0,0.0985,0.15,0
6,0,0,0.3998,0.15,0
19,11,4,0.6914,0.8,1
39,3,4,0.5693,0.8,1
15,1,1,0.2654,0.1,0
11,2,1,0.1304,0.1,0
18,6,5,0.8775,0.9,1
28,11,3,0.59,0.8,1
11,1,0,0.2469,0.1,0
12,0,1,0.3845,0.1,0
24,6,1,0.8009,0.8,1
12,0,1,0.289,0.1,0
5,2,1,0.0822,0.15,0
5,1,1,0.0395,0.1,0
6,2,0,0.1891,0.15,0
6,2,0,0.0916,0.1,0
18,11,3,0.5101,0.85,1
29,6,4,0.7757,0.85,1
14,1,1,0.0736,0.1,0
7,0,0,0.2175,0.1,0
5,1,0,0.3415,0.1,0
8,0,0,0.9333,0.5,1
40,11,3,0.8386,0.85,1
24,5,4,0.946,0.9,1
35,10,2,0.5285,0.9,1
15,8,1,0.7296,0.85,1
5,2,1,0.226,0.15,0
6,2,0,0.186,0.1,0
8,1,0,0.0082,0.1,0
15,7,4,0.8875,0.8,1
13,0,1,0.1182,0.1,0
40,10,2,0.7798,0.85,1
29,8,4,0.5962,0.9,1
31,11,3,0.5962,0.85,1
23,5,5,0.872,0.85,1
14,0,0,0.055,0.1,0
13,1,1,0.1932,0.15,0
37,5,4,0.8156,0.9,1
15,1,0,0.1831,0.1,0
28,11,2,0.5387,0.8,1
24,6,3,0.8006,0.8,1
14,1,1,0.0497,0.15,0
21,10,2,0.5519,0.85,1
34,3,5,0.9067,0.8,1
11,2,1,0.0442,0.15,0
16,10,4,0.8481,0.9,1
15,2,0,0.0422,0.15,0
9,2,1,0.3358,0.1,0
20,12,3,0.7671,0.85,1
15,11,2,0.7596,0.9,1
23,0,2,0.2857,0.9,1
15,2,1,0.1525,0.15,0
40,3,1,0.8202,0.85,1
20,4,1,0.6088,0.85,1
14,0,1,0.1526,0.1,0
6,0,1,0.2676,0.1,0
35,10,1,0.8252,0.85,1
10,2,0,0.1926,0.1,0
7,2,0,0.2526,0.1,0
14,0,0,0.2637,0.1,0
5,1,1,0.1976,0.15,0
12,2,0,0.247,0.1,0
15,8,4,0.5894,0.85,1
12,0,0,0.3696,0.15,0
12,1,1,0.2069,0.1,0
5,2,0,0.0712,0.15,0
32,11,5,0.7841,0.85,1
15,12,2,0.7905,0.85,1
28,11,2,0.7795,0.85,1
31,9,2,0.5014,0.85,1
5,1,0,0.0847,0.15,0
38,9,2,0.9299,0.8,1
26,0,2,0.2667,0.85,1
16,8,5,0.8574,0.85,1
20,10,1,0.717,0.9,1
6,0,0,0.0972,0.15,0
25,4,1,0.549,0.9,1
36,4,5,0.6775,0.8,1
7,1,0,0.1082,0.1,0
10,1,1,0.2598,0.1,0
6,2,1,0.1975,0.1,0
17,0,1,0.4545,0.85,1
26,4,2,0.7574,0.9,1
15,0,0,0.2966,0.1,0
13,0,0,0.0301,0.15,0
15,2,0,0.3071,0.1,0
40,6,5,0.7723,0.85,1
6,2,0,0.1308,0.15,0
14,2,1,0.2846,0.15,0
12,2,0,0.181,0.1,0
14,1,0,0.1818,0.1,0
30,12,4,0.5742,0.9,1
11,2,1,0.1834,0.15,0
22,10,4,0.6898,0.85,1
26,0,2,0.3226,0.9,1
33,10,5,0.7926,0.9,1
11,2,0,0.3326,0.15,0
21,11,3,0.6368,0.85,1
26,10,4,0.8392,0.9,1
6,1,0,0.0777,0.1,0
39,5,4,0.8273,0.85,1
12,0,0,0.0707,0.15,0
15,2,1,0.2786,0.15,0
5,1,1,0.3845,0.1,0
30,5,4,0.7641,0.85,1
29,6,1,0.7569,0.85,1
28,3,4,0.8706,0.8,1
13,1,1,0.3136,0.1,0
40,6,2,0.709,0.9,1
37,4,3,0.9277,0.85,1
8,2,1,0.302,0.15,0
20,3,4,0.7317,0.85,1
14,0,0,0.3453,0.15,0
11,2,1,0.0668,0.1,0
7,1,0,0.2541,0.15,0
14,2,1,0.1529,0.15,0
26,6,4,0.9001,0.85,1
15,2,0,0.3903,0.1,0
5,1,1,0.0065,0.1,0
13,0,1,0.2643,0.1,0
16,4,4,0.7375,0.85,1
17,3,2,0.72,0.85,1
6,2,0,0.3897,0.1,0
13,0,1,0.095,0.15,0
15,1,0,0.2829,0.15,0
11,0,0,0.0575,0.1,0
18,0,1,0.4348,0.5,1
11,1,1,0.1409,0.15,0
22,7,3,0.7704,0.8,1
12,0,0,0.2075,0.1,0
6,1,1,0.0594,0.1,0
36,10,3,0.5987,0.85,1
19,5,2,0.5419,0.8,1
31,11,5,0.8886,0.8,1
18,7,5,0.9157,0.85,1
18,12,2,0.5926,0.9,1
5,0,1,0.1328,0.15,0
12,1,1,0.3705,0.1,0
40,6,5,0.8343,0.85,1
37,5,2,0.5373,0.85,1
27,8,5,0.9181,0.85,1
37,12,4,0.5285,0.9,1
12,2,1,0.0725,0.1,0
28,10,5,0.7681,0.85,1
7,1,1,0.114,0.15,0
39,6,4,0.8538,0.8,1
31,6,2,0.8578,0.85,1
9,0,0,0.5,0.5,1
10,0,0,0.2322,0.1,0
5,2,0,0.176,0.15,0
15,3,1,0.8398,0.85,1
35,11,1,0.6884,0.85,1
17,0,1,0.4545,0.9,1
39,5,5,0.7864,0.8,1
39,4,1,0.5043,0.85,1
14,2,1,0.0611,0.15,0
37,9,5,0.8319,0.85,1
23,6,5,0.8851,0.9,1
22,5,5,0.6693,0.9,1
8,2,0,0.0412,0.1,0
9,1,1,0.334,0.1,0
26,9,2,0.8482,0.8,1
11,2,0,0.0993,0.1,0
11,1,0,0.11,0.1,0
34,11,5,0.895,0.85,1
15,1,0,0.0937,0.1,0
37,5,4,0.6938,0.85,1
15,0,1,0.3154,0.1,0
29,3,1,0.7886,0.9,1
7,1,0,0.2618,0.1,0
31,8,4,0.7604,0.85,1
29,7,5,0.7961,0.85,1
23,8,5,0.7825,0.8,1
10,1,0,0.3878,0.1,0
6,0,0,0.2372,0.1,0
38,5,3,0.8956,0.85,1
40,4,3,0.5852,0.8,1
6,1,0,0.0207,0.15,0
10,0,0,0.101,0.1,0
39,5,5,0.6568,0.85,1
27,11,2,0.8857,0.8,1
12,0,1,0.1334,0.1,0
33,6,4,0.8014,0.85,1
14,2,0,0.3588,0.15,0
30,4,4,0.9298,0.9,1
15,9,1,0.6479,0.9,1
5,0,1,0.1542,0.1,0
8,1,1,0.3325,0.1,0
18,9,2,0.5951,0.85,1
8,0,1,0.3735,0.15,0
6,1,0,0.3111,0.1,0
30,6,2,0.6822,0.85,1
20,6,1,0.5792,0.85,1
11,2,1,0.2218,0.1,0
10,1,0,0.0019,0.1,0
24,4,5,0.8337,0.9,1
26,11,2,0.8519,0.8,1
26,10,5,0.6098,0.8,1
7,0,1,0.1235,0.1,0
29,9,5,0.5706,0.8,1
19,10,1,0.6356,0.8,1
14,2,1,0.1346,0.1,0
9,1,1,0.1174,0.1,0
23,12,2,0.6813,0.8,1
34,11,5,0.8844,0.9,1
37,8,2,0.5287,0.85,1
15,2,1,0.3074,0.1,0
19,6,4,0.5848,0.8,1
26,3,5,0.5901,0.9,1
8,0,1,0.3039,0.1,0
15,1,0,0.0866,0.15,0
10,1,0,0.3155,0.1,0
38,10,3,0.8564,0.85,1
19,9,1,0.7057,0.8,1
23,0,2,0.2667,0.85,1
24,6,1,0.757,0.85,1
29,6,3,0.9249,0.8,1
12,1,1,0.1948,0.1,0
16,5,1,0.8001,0.85,1
22,10,3,0.629,0.9,1
19,3,2,0.6937,0.85,1
26,11,5,0.7147,0.8,1
14,2,0,0.0052,0.1,0
30,0,2,0.2857,0.5,1
31,4,1,0.9489,0.85,1
15,0,0,0.0398,0.1,0
30,4,3,0.7526,0.8,1
25,6,5,0.506,0.9,1
7,0,0,0.358,0.1,0
15,2,1,0.1945,0.15,0
33,12,4,0.5304,0.85,1
7,2,1,0.3194,0.1,0
6,2,0,0.0013,0.15,0
6,1,1,0.2779,0.1,0
8,1,1,0.0768,0.1,0
13,2,0,0.1013,0.15,0
31,10,4,0.6077,0.9,1
19,5,3,0.739,0.85,1
12,2,0,0.0634,0.15,0
32,9,4,0.9184,0.85,1
9,1,0,0.2312,0.1,0
12,1,1,0.0079,0.1,0
12,1,0,0.3862,0.1,0
24,10,3,0.8469,0.85,1
9,2,0,0.1594,0.15,0
15,3,2,0.9168,0.85,1
6,1,0,0.2343,0.1,0
37,10,4,0.5522,0.8,1
37,12,1,0.7663,0.85,1
10,1,0,0.1547,0.15,0
5,1,0,0.1022,0.1,0
33,5,4,0.8413,0.9,1
40,12,2,0.6018,0.85,1
15,0,0,0.0444,0.15,0
7,0,0,0.3234,0.1,0
11,1,1,0.2003,0.15,0
38,4,3,0.5705,0.85,1
39,10,4,0.5533,0.9,1
29,7,5,0.5466,0.85,1
34,4,3,0.8294,0.8,1
8,1,0,0.3907,0.15,0
24,10,4,0.7272,0.85,1
22,10,2,0.8165,0.85,1
35,10,4,0.9137,0.9,1
32,11,2,0.8826,0.9,1
13,1,0,0.3733,0.1,0
12,2,0,0.1486,0.1,0
13,0,1,0.0107,0.15,0
20,8,5,0.5743,0.9,1
6,2,0,0.1344,0.15,0
20,9,4,0.6506,0.85,1
28,4,2,0.5067,0.8,1
20,8,2,0.8168,0.9,1
10,0,0,0.0021,0.1,0
9,1,0,0.1479,0.1,0
6,1,0,0.2978,0.1,0
32,8,2,0.7453,0.9,1
15,6,4,0.7919,0.9,1
38,5,5,0.9124,0.85,1
34,4,3,0.6565,0.85,1
25,10,1,0.5805,0.9,1
13,0,0,0.3619,0.15,0
8,1,0,0.379,0.1,0
6,1,1,0.2591,0.1,0
22,9,1,0.5922,0.8,1
19,11,5,0.6833,0.85,1
13,0,0,0.0768,0.15,0
15,0,0,0.3601,0.1,0
15,5,5,0.8882,0.85,1
19,12,5,0.5899,0.85,1
14,0,0,0.0969,0.1,0
15,10,3,0.6402,0.85,1
17,10,1,0.6834,0.9,1
30,12,4,0.6948,0.9,1
18,0,2,0.3636,0.5,1
22,6,3,0.8976,0.9,1
15,2,0,0.2429,0.1,0
16,7,5,0.6728,0.85,1
7,1,1,0.1824,0.1,0
14,1,0,0.0002,0.1,0
9,2,0,0.1412,0.1,0
5,0,1,0.3684,0.15,0
8,0,1,0.1605,0.1,0
33,12,4,0.6464,0.85,1
12,1,0,0.0452,0.15,0
12,2,0,0.0477,0.1,0
28,10,3,0.6477,0.85,1
33,3,5,0.8451,0.9,1
35,10,1,0.683,0.9,1
15,1,1,0.2315,0.15,0
9,1,0,0.2504,0.1,0
27,6,3,0.9339,0.85,1
15,2,0,0.1819,0.1,0
26,9,3,0.5219,0.85,1
28,7,2,0.5093,0.8,1
25,7,4,0.5111,0.8,1
6,2,0,0.1539,0.1,0
36,11,3,0.6382,0.85,1
16,7,4,0.584,0.8,1
13,2,0,0.2508,0.1,0
9,1,1,0.1223,0.1,0
35,10,5,0.5015,0.85,1
34,9,1,0.7436,0.85,1
31,10,5,0.6593,0.8,1
12,2,1,0.0702,0.1,0
23,5,3,0.7079,0.85,1
27,8,5,0.5206,0.8,1
29,10,4,0.5687,0.8,1
20,5,3,0.5815,0.8,1
38,10,5,0.6971,0.8,1
24,4,1,0.7,0.8,1
6,0,1,0.3734,0.1,0
39,6,1,0.5797,0.8,1
38,6,4,0.931,0.9,1
5,2,1,0.0816,0.15,0
17,4,1,0.727,0.8,1
9,0,0,0.0334,0.1,0
7,2,1,0.0628,0.1,0
14,2,1,0.1211,0.15,0
5,2,0,0.2716,0.1,0
13,0,0,0.2347,0.15,0
7,2,1,0.2848,0.1,0
36,9,5,0.7358,0.9,1
19,10,2,0.5199,0.85,1
39,8,4,0.5438,0.85,1
9,2,0,0.0537,0.1,0
32,6,1,0.673,0.8,1
25,9,1,0.9388,0.85,1
8,0,0,0.2102,0.15,0
11,0,0,0.0274,0.15,0
12,2,0,0.0411,0.1,0
5,2,1,0.1913,0.15,0
6,0,1,0.2413,0.1,0
26,9,3,0.5055,0.85,1
13,0,1,0.0376,0.1,0
7,2,0,0.1574,0.1,0
14,0,0,0.2891,0.15,0
23,12,5,0.704,0.9,1
15,2,1,0.1808,0.1,0
15,10,2,0.8466,0.85,1
5,0,1,0.3781,0.1,0
14,0,1,0.1939,0.1,0
20,0,2,0.4,0.85,1
19,11,4,0.6797,0.85,1
25,11,5,0.8518,0.85,1
8,2,1,0.3248,0.15,0
38,7,3,0.8615,0.85,1
15,8,2,0.5776,0.9,1
13,1,0,0.1327,0.15,0
15,0,0,0.2444,0.15,0
39,7,3,0.9071,0.85,1
24,7,2,0.5648,0.85,1
5,1,0,0.2513,0.1,0
11,2,1,0.1271,0.1,0
23,6,4,0.614,0.85,1
13,0,0,0.1125,0.1,0
8,0,1,0.1429,0.15,0
20,12,5,0.5277,0.85,1
14,0,0,0.3218,0.1,0
15,4,3,0.9396,0.85,1
25,3,3,0.8375,0.8,1
14,2,1,0.3536,0.1,0
15,1,0,0.2459,0.1,0
35,4,3,0.6561,0.8,1
5,2,0,0.2417,0.1,0
11,1,0,0.1896,0.15,0
14,0,1,0.0071,0.15,0
9,1,1,0.3871,0.1,0
30,7,5,0.8893,0.85,1
8,1,1,0.3294,0.15,0
29,8,3,0.8763,0.85,1
15,8,4,0.7557,0.85,1
22,10,5,0.7609,0.8,1
11,1,1,0.3775,0.1,0
38,3,4,0.5406,0.85,1
39,4,4,0.6135,0.85,1
21,9,1,0.6047,0.8,1
6,0,0,0.3077,0.2,1
23,5,3,0.7536,0.9,1
8,0,1,0.1158,0.1,0
6,1,1,0.2562,0.1,0
38,8,3,0.7446,0.9,1
9,0,1,0.1901,0.1,0
13,1,0,0.223,0.1,0
17,12,4,0.5398,0.8,1
12,2,0,0.1865,0.1,0
39,11,3,0.5284,0.85,1
